"from","to","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","from_iso","to_iso","avg","nd","TOTAL","PERC","NDX"
"Fiji","Czech Republic","0.000000","0.000000","-5.175653","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"FJI","CZE",0,0.167790564,4.8993104,0,0
"Fiji","New Zealand","0.000000","..","..","-0.662831","..","-0.648483","0.000000",2.811496,10.623938,5.043845,0,6.017273,"FJI","NZL",4.8993104,0.25937051,4.8993104,1,0.25937051
"Fiji","Sweden","0.000000","..","0.000000","0.000000","0.000000","-0.000095","0.000000",0,0,0,0,0,"FJI","SWE",0,0.205265765,4.8993104,0,0
"French Polynesia","Bulgaria","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.684333",0.732413,0,0,0,0,"PYF","BGR",0.1464826,0.223077829,1.519851,0.0963795793140249,0.021500147313306
"French Polynesia","Croatia","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,1.374843,0,"PYF","HRV",0.2749686,0.2074084,1.519851,0.180918129474534,0.0375239397653059
"French Polynesia","Japan","0.000000","0.000000","0.000000","0.000000","0.000000","0.828038","0.000000",0,0,0,0,0,"PYF","JPN",0,0.28963038,1.519851,0,0
"French Polynesia","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","1.254483","8.212001",0,4.167575,1.324424,0,0,"PYF","LUX",1.0983998,0.129131919,1.519851,0.722702291211441,0.0933239337298302
"French Polynesia","United States","0.000000","-1.000000","1.000000","0.000000","0.000000","2.000000","0.000000",0,0,0,0,0,"PYF","USA",0,0.199021375,1.519851,0,0
"Gabon","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,1.389192,0,0,0,"GAB","BEL",0.2778384,0.205225833,192.0467202,0.0014467229625721,0.000296904925114088
"Gabon","France","-62.639260","-18.822644","-2.257250","4.966692","-24.871910","417.742909","-179.295356",366.206467,144.475948,270.182572,112.600872,47.539881,"GAB","FRA",188.201148,0.150847644,192.0467202,0.979975850688857,0.14782704825331
"Gabon","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","1.254483","0.000000",0,0,5.297697,1.390134,0,"GAB","LUX",1.3375662,0.129131919,192.0467202,0.00696479585075465,0.000899377453651186
"Gabon","Morocco","0.000000","0.000000","1.086232","0.000000","0.000000","0.000000","7.885425",0,0,0,2.150838,0,"GAB","MAR",0.4301676,0.364708027,192.0467202,0.00223991120260746,0.000816913595358163
"Gabon","United States","1.000000","1.000000","-1.000000","3.000000","-1.000000","0.000000","1.000000",4,1,3,1,0,"GAB","USA",1.8,0.199021375,192.0467202,0.00937271929520825,0.00186537148162138
"Gambia","Bulgaria","0.000000","0.000000","2.644368","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"GMB","BGR",0,0.223077829,0.5052084,0,0
"Gambia","Morocco","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,1.067382,0,1.458614,0,"GMB","MAR",0.5051992,0.364708027,0.5052084,0.999981789693125,0.364701385554908
"Gambia","Sweden","0.000000","..","-0.000099","-0.000082","0.000000","-0.000027","-0.000059",4.6e-05,0,0,0,0,"GMB","SWE",9.2e-06,0.205265765,0.5052084,1.82103068753409e-05,3.73795257165162e-06
"Georgia","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,16.670302,0,1.390134,0,"GEO","BEL",3.6120872,0.205225833,92.5510474,0.0390280531822485,0.00800956472469525
"Georgia","Bulgaria","0.000000","0.000000","0.925472","-0.810812","0.000000","2.885311","-2.189867",9.667851,4.028656,4.767928,0.682139,0,"GEO","BGR",3.8293148,0.223077829,92.5510474,0.0413751643830667,0.00922988184509265
"Georgia","Cyprus","0.000000","1.474070","0.636544","0.000000","0.000000","0.000000","0.000000",1.625957,0,0,NA,0,"GEO","CYP",0.40648925,0.226918286,92.5510474,0.00439205456252892,0.000996637493347542
"Georgia","Czech Republic","0.000000","0.000000","-5.796023","0.000000","..","0.000000","..",0,0,0,0.509892,0,"GEO","CZE",0.1019784,0.167790564,92.5510474,0.00110186111194675,0.000184881897423212
"Georgia","Estonia","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.826792",0,0,0,0,0,"GEO","EST",0,0.252987409,92.5510474,0,0
"Georgia","Latvia","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0.791217,0,0.598524,0,"GEO","LVA",0.2779482,0.262947089,92.5510474,0.00300318805468213,0.00078967955669824
"Georgia","Lithuania","0.000000","0.000000","0.820028","0.000000","0.000000","0.000000","0.000000",1.400037,1.215766,3.257454,0.85446,0,"GEO","LTU",1.3455434,0.257202643,92.5510474,0.0145383919231583,0.00373931282760616
"Georgia","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","-50.179328","179.295356",4.394478,0,172.175168,2.780268,227.420486,"GEO","LUX",81.35408,0.129131919,92.5510474,0.879018469109189,0.113509341752512
"Georgia","Poland","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0.708777,0.491319,"GEO","POL",0.2400192,0.149939918,92.5510474,0.00259337097464334,0.000388849831281603
"Georgia","Romania","0.000000","0.000000","0.000000","0.000000","0.000000","1.254483","0.000000",0,0,1.324424,0,0,"GEO","ROU",0.2648848,0.25070976,92.5510474,0.00286204000323393,0.000717541362321179
"Georgia","Sweden","1.936083","8.486472","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"GEO","SWE",0,0.205265765,92.5510474,0,0
"Georgia","Turkey","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,4,2,0,"GEO","TUR",1.2,0.277430808,92.5510474,0.0129658176078081,0.00359711725531482
"Ghana","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.324424,0,10.278892,"GHA","BEL",2.3206632,0.205225833,86.3297936,0.0268813708828327,0.00551675173161129
"Ghana","Cyprus","0.000000","0.000000","7.732209","0.000000","7.283280","0.000000","-3.106874",NA,0,0,0,0,"GHA","CYP",0,0.226918286,86.3297936,0,0
"Ghana","Denmark","0.000000","0.000000","0.000000","0.000000","-1.334020","0.000000","-2.204383",0,0,0,0,0,"GHA","DNK",0,0.144967624,86.3297936,0,0
"Ghana","Germany","8.053619","0.941132","-32.730121","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"GHA","DEU",0,0.15008984,86.3297936,0,0
"Ghana","India","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,1.38,"GHA","IND",0.276,0.427243396,86.3297936,0.00319704227811336,0.00136591520005673
"Ghana","Italy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",7.719632,12.627754,18.051904,0.945291,0,"GHA","ITA",7.8689162,0.211710304,86.3297936,0.0911494846896055,0.0192972851130797
"Ghana","Luxembourg","0.000000","0.000000","1.128625","0.000000","0.000000","0.000000","0.000000",0,0,22.515214,1.390134,2.569723,"GHA","LUX",5.2950142,0.129131919,86.3297936,0.0613347255819224,0.00792027081573203
"Ghana","Nigeria","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,77.637,259.209,"GHA","NGA",67.3692,0.502678199,86.3297936,0.780370219719835,0.392275096602001
"Ghana","United Republic of Tanzania","23.460000","23.130000","78.510000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"GHA","TZA",0,0.535534539,86.3297936,0,0
"Ghana","United States","0.000000","-3.000000","3.000000","-1.000000","0.000000","-2.000000","4.000000",8,7,1,0,0,"GHA","USA",3.2,0.199021375,86.3297936,0.0370671568476911,0.00737715652316815
"Guatemala","Argentina","0.000000","0.000000","0.000000","0.000000","0.591000","-3.669000","0.000000",2.783,0,0,0,0,"GTM","ARG",0.5566,0.262239067,194.9674508,0.00285483550057269,0.000748649398108661
"Guatemala","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,1.389192,0,0,0,"GTM","BEL",0.2778384,0.205225833,194.9674508,0.00142505017560603,0.000292457109355544
"Guatemala","Bulgaria","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.025378,0,0,0,0,"GTM","BGR",0.2050756,0.223077829,194.9674508,0.00105184531653116,0.00023464336965559
"Guatemala","Costa Rica","2.200000","0.000000","0.000000","0.000000","6.100000","2.300000","8.737000",7.997,5.747,33.432,5.25,10.456,"GTM","CRI",12.5764,0.342986709,194.9674508,0.0645051261038491,0.0221244009159892
"Guatemala","Cyprus","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0.694596,0,0,0,"GTM","CYP",0.1389192,0.226918286,194.9674508,0.000712525087803015,0.00016168497165626
"Guatemala","El Salvador","6.500000","6.700000","19.100000","2.300000","10.300000","23.000000","2.900000",6.1,0,54.722,0.758,24.811,"GTM","SLV",17.2782,0.383533774,194.9674508,0.0886209463636276,0.0339891260142937
"Guatemala","Germany","0.000000","0.000000","0.000000","6.208365","14.923146","8.781382","10.949335",30.761343,5.556767,0,0,0,"GTM","DEU",7.263622,0.15008984,194.9674508,0.0372555622499835,0.00559168137721007
"Guatemala","Honduras","6.300000","9.700000","2.500000","9.000000","25.200000","16.529000","15.403000",44.378,13.753,60.685,43.723,51.488,"GTM","HND",42.8054,0.402424291,194.9674508,0.21955151910926,0.0883528644155171
"Guatemala","Italy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0.583461,0,0,0,"GTM","ITA",0.1166922,0.211710304,194.9674508,0.000598521443046944,0.000126713156657987
"Guatemala","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,37.508179,152.308803,0,115.637535,"GTM","LUX",61.0909034,0.129131919,194.9674508,0.313338986324788,0.0404620646016347
"Guatemala","Mexico","0.980000","6.921000","4.042000","4.056000","4.765000","1.362000","0.000000",0.714,5.183,15.587,2.981,7.55,"GTM","MEX",6.403,0.289546763,194.9674508,0.0328413792852443,0.00950911506449773
"Guatemala","Panama","0.000000","0.000000","0.000000","0.000000","0.000000","10.200000","1.785000",23.698,20.71,4.358,28.779,23.729,"GTM","PAN",20.2548,0.339105111,194.9674508,0.10388811012756,0.0352289891163864
"Guatemala","United States","-4.000000","..","345.000000","..","..","-13.000000","18.000000",31,41,50,8,0,"GTM","USA",26,0.199021375,194.9674508,0.133355592912127,0.0265406134653118
"Guinea","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,2.648849,0,0,"GIN","BEL",0.5297698,0.205225833,1.6428928,0.322461575094857,0.0661774453593341
"Guinea","France","0.000000","0.941132","2.257250","0.000000","0.000000","1.254483","0.000000",0,0,0,0,0,"GIN","FRA",0,0.150847644,1.6428928,0,0
"Guinea","Luxembourg","0.000000","0.000000","1.128625","1.241673","1.243595","0.000000","0.000000",0,0,0,0,0,"GIN","LUX",0,0.129131919,1.6428928,0,0
"Guinea","Morocco","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.695773",0,0,0,1.903615,0,"GIN","MAR",0.380723,0.364708027,1.6428928,0.231739405029957,0.0845172211866295
"Guinea","Mozambique","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0.662,"GIN","MOZ",0.1324,0.513186923,1.6428928,0.0805895552040888,0.041357505861125
"Guinea","United States","5.000000","..","..","26.000000","38.000000","..","..",NA,1,2,NA,0,"GIN","USA",1,0.199021375,1.6428928,0.608682441118495,0.121140816369759
"Guinea-Bissau","Portugal","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,3.377282,0,0,"GNB","PRT",0.6754564,0.254607569,0.6754564,1,0.254607569
"Finland","Austria","12.5278520997575","38.209967","-35.201809","-92.703308","240.996369","442.932932","-275.758994",141.941627,44.39857,315.954678,90.914778,49.004618,"FIN","AUT",128.4428542,0.194990141,24524.0207228,0.00523743050341605,0.0010212473123388
"Finland","Belgium","-638.920457087632","2456.138535","132.602135","-58.371049","-31.935532","9480.029255","5782.740564",6691.222031,964.363063,3218.205537,1174.719019,17739.723035,"FIN","BEL",5957.646537,0.205225833,24524.0207228,0.242931067639377,0.0498557307178704
"Finland","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,8.878325,0,0,0,"FIN","BGR",1.775665,0.223077829,24524.0207228,7.24051337287104e-05,1.61519800406554e-05
"Finland","Croatia","0","0.000000","0.000000","0.000000","0.000000","0.000000","5.118814",2.783169,0,0,0,12.686722,"FIN","HRV",3.0939782,0.2074084,24524.0207228,0.000126161131364708,2.6166878398544e-05
"Finland","Cyprus","-2.68453973566232","2.475178","-4.683793","2.321929","19.947272","4.189974","4.543974",163.049767,222.56242,16.846678,37.672637,421.678697,"FIN","CYP",172.3620398,0.226918286,24524.0207228,0.00702829449331507,0.00159484853992629
"Finland","Czech Republic","-108.276436005047","35.235989","-25.190907","31.377077","-10.595434","-12.607556","-46.219879",12.128758,54.817509,11.496004,48.460079,0.668128,"FIN","CZE",25.5140956,0.167790564,24524.0207228,0.00104037163760343,0.000174564543843084
"Finland","Denmark","2599.52931069968","-15.971013","-3873.643675","36.679021","221.844998","87.964363","130.516070",93.909986,242.26116,210.888093,209.951971,102.968801,"FIN","DNK",171.9960022,0.144967624,24524.0207228,0.00701336881680642,0.00101671141360812
"Finland","Estonia","76.0619591770991","94.066162","126.642996","103.170612","518.492265","199.199389","-435.701401",77.416047,64.555743,288.578826,20.29596,126.237643,"FIN","EST",115.4168438,0.252987409,24524.0207228,0.00470627737207451,0.00119062891839646
"Finland","France","91.2743510125189","-356.227942","-173.875946","-136.509533","458.575834","-153.912545","-336.144575",734.170725,74.96079,78.525121,287.354644,295.890756,"FIN","FRA",294.1804072,0.150847644,24524.0207228,0.0119956026185584,0.00180950839336976
"Finland","Germany","2295.28147399128","-53.813938","960.674195","-503.510830","-539.732876","599.216450","-464.484464",734.419746,696.471314,772.483759,144.768577,2271.519503,"FIN","DEU",923.9325798,0.15008984,24524.0207228,0.0376745962761734,0.00565457412715546
"Finland","Greece","38.4784028778266","-28.657475","15.462161","10.243802","12.075312","-21.163132","-7.965641",6.313399,7.501636,4.860637,6.72825,8.672815,"FIN","GRC",6.8153474,0.246449197,24524.0207228,0.000277904976391729,6.84894582740455e-05
"Finland","Hungary","-38.4784028778266","98.489483","311.455317","187.368460","357.832164","-601.424340","112.408607",255.875783,128.26408,122.098683,1066.70559,152.88567,"FIN","HUN",345.1659612,0.211185316,24524.0207228,0.0140746073044661,0.00297235039116959
"Finland","Ireland","-447.423289277053","-232.064373","-39.784026","-710.820560","-76.033428","29.166735","394.942502",28.505511,39.161317,14.621645,47.737209,13590.070076,"FIN","IRL",2744.0191516,0.193795309,24524.0207228,0.111891079469236,0.0216839663200841
"Finland","Italy","215.65802543154","-572.556586","-81.938165","13.335568","102.845346","261.773011","155.111013",269.161753,98.674294,0,14.095961,44.237782,"FIN","ITA",85.233958,0.211710304,24524.0207228,0.00347552952117505,0.000735805411488943
"Finland","Latvia","17.8969315710821","3.933933","27.989897","99.284175","116.810924","-254.195933","-46.616792",32.533783,235.481904,4.3706,24.174434,48.747645,"FIN","LVA",69.0616732,0.262947089,24524.0207228,0.00281608281042567,0.000740480777384369
"Finland","Lithuania","-8.94846578554107","25.147052","88.010167","4.445189","95.893648","92.104157","-185.071130",47.606841,146.22633,44.196041,46.569496,1.194921,"FIN","LTU",57.1587258,0.257202643,24524.0207228,0.00233072408664455,0.000599468395188739
"Finland","Luxembourg","951.221913003016","0.000000","11.963424","43.023970","0.000000","-5276.193296","1315.562563",371.245468,233.689846,44.116576,1138.2697,1049.975973,"FIN","LUX",567.4595126,0.129131919,24524.0207228,0.0231389264841239,0.00298797398049484
"Finland","Malta","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,32.908747,0,"FIN","MLT",6.5817494,0.255508018,24524.0207228,0.000268379703083554,6.85731660063075e-05
"Finland","Netherlands","450.107829012716","-1759.860712","65.336093","1003.184891","2005.907079","1176.529623","1503.015173",1970.571648,143.211784,855.5649,1905.470873,7124.479952,"FIN","NLD",2399.8598314,0.19057085,24524.0207228,0.0978575193083591,0.0186487906334854
"Finland","Poland","8.05361920698696","21.156651","36.115996","151.993196","241.008805","54.432026","240.597943",195.466364,267.25272,182.889762,277.123256,208.789995,"FIN","POL",226.3044194,0.149939918,24524.0207228,0.00922786772845958,0.00138362573052008
"Finland","Portugal","41.1629426134889","-5.129170","-29.987563","78.573069","2.910013","64.380078","-15.055335",2.036108,21.254635,53.321325,64.196398,17.602603,"FIN","PRT",31.6822138,0.254607569,24524.0207228,0.00129188497098867,0.000328923691891061
"Finland","Romania","0.894846578554107","-5.025646","13.182338","-3.948520","6.180670","23.571740","35.352664",88.446186,30.228814,76.829858,70.11837,20.467844,"FIN","ROU",57.2182144,0.25070976,24524.0207228,0.00233314981449205,0.000584943430035346
"Finland","Slovakia","4.47423289277053","-1.392876","-18.791604","0.000000","0.833209","8.881741","77.617096",14.38459,30.965085,92.28589,3.41973,35.744847,"FIN","SVK",35.3600284,0.187754477,24524.0207228,0.00144185281849504,0.000270714321847513
"Finland","Slovenia","0","0.000000","0.000000","3.849186","0.000000","0.000000","20.516316",21.987036,5.07055,7.204869,4.086995,17.281387,"FIN","SVN",11.1261674,0.170795336,24524.0207228,0.000453684472287858,7.74871918823873e-05
"Finland","Spain","-29.5299370922855","120.803727","-13.193625","-89.375625","-217.044720","23.847726","-51.188140",31.786721,351.826718,116.244727,143.017008,76.436411,"FIN","ESP",143.862317,0.213517562,24524.0207228,0.00586617988241427,0.00125253242674654
"Finland","Sweden","195.076554124795","5547.070726","1893.922807","-2110.533733","-2274.958961","-1166.192681","-1619.844574",1272.699308,4035.227126,1349.085154,4113.977104,3257.599313,"FIN","SWE",2805.717601,0.205265765,24524.0207228,0.114406916904597,0.0234838233197136
"Finland","United Kingdom","1144.5087739707","-98.423604","144.712280","49.120585","462.430980","-199.086485","-498.386342",122.64987,287.215407,37.454721,38.256494,1822.794471,"FIN","GBR",461.6741926,0.164744418,24524.0207228,0.018825387476972,0.00310137750351823
"Finland","Iceland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,6.899706,"FIN","ISL",1.3799412,0.235824899,24524.0207228,5.62689624021182e-05,1.32696223753143e-05
